median_income,percent_college,percent_lunch,percent_married,rate_unemployment,state,average_act
27832.0,0.383512544802867,0.649253731343284,0.341831916902738,0.235933806146572,MO,17.8
46641.0,0.725637808448348,0.687657430730479,0.610541727672035,0.0321897501058873,TX,18.980463980464
59273.0,0.556806550665302,0.399670148433205,0.570190641247834,0.0561618917689859,FL,20.4212454212454
42473.0,0.366592427616927,0.235872235872236,0.66759388038943,0.0769971126082772,NJ,22.5213675213675
18816.0,0.759353741496599,0.244660194174757,0.0434782608695652,0.217532467532468,WA,21.8131868131868
41801.0,0.429237947122862,0.25,0.818947368421053,0.0657193605683837,WI,21.4
48141.0,0.60487106017192,0.271867612293144,0.865083648138154,0.0372670807453416,WI,21.6
56765.0,0.647276573241671,0.203090507726269,0.779617834394905,0.0510992275698158,PA,22.1062271062271
82733.0,0.605207785376118,0.128381701918347,0.807747489239598,0.114420062695925,MO,22.7
25068.0,0.736631016042781,0.899824253075571,0.224137931034483,0.233140655105973,IL,16.2
30161.0,0.743634461109173,0.202890173410405,0.260619977037887,0.0863963622584312,IN,23.2173382173382
53641.0,0.473597359735974,0.694196428571429,0.821428571428571,0.126859142607174,TN,16.6
70024.0,0.711739397664413,0.283464566929134,0.908380681818182,0.0502523590081194,OH,21.0
60525.0,0.534855769230769,0.180242634315425,0.829710144927536,0.0372687704026115,IN,21.4175824175824
38995.0,0.79073432083202,0.510598503740648,0.501168224299065,0.0845951283739302,WI,20.7
58640.0,0.589683718955636,0.26509186351706,0.654045643153527,0.0476078799249531,MO,21.4
33571.0,0.425398484452574,0.442307692307692,0.614088820826952,0.139769452449568,TN,18.7
29236.0,0.384720327421555,0.98828125,0.0718954248366013,0.214678899082569,OH,15.0
42798.0,0.321135991261606,0.306024096385542,0.577433628318584,0.141025641025641,OH,22.0
41853.0,0.419551160136934,0.590011614401858,0.518518518518518,0.175921812527765,NC,18.6385836385836
46835.0,0.590361445783133,0.354895104895105,0.618453865336658,0.0726474890297416,WI,21.9
82877.0,0.713360518109858,0.580504786771105,0.877220077220077,0.0785714285714286,LA,19.3
45453.0,0.514222386405615,0.225536368393511,0.523281596452328,0.0191693290734824,TX,21.8131868131868
75528.0,0.682452778538188,0.158130841121495,0.900821225521162,0.0469715698393078,IN,21.5201465201465
127050.0,0.915923566878981,0.22107969151671,0.969184890656064,0.0233022636484687,IL,22.7
52896.0,0.551234892275355,0.277899343544858,0.571996027805363,0.122063037249284,IL,19.2
28333.0,0.396510434485118,0.956389452332657,0.651472367890278,0.0940860215053763,TX,18.1746031746032
53922.0,0.654440154440154,0.272849462365591,0.659957627118644,0.0784823284823285,OH,23.0
40607.0,0.382226980728051,0.816642120765832,0.569272976680384,0.0636456211812627,TX,15.6349206349206
62010.0,0.695216049382716,0.158966327329679,0.940709046454768,0.0474366529169122,OH,23.0
42864.0,0.50079948832747,0.558794946550049,0.565771812080537,0.16066384180791,WI,19.0
44521.0,0.447309417040359,0.28952380952381,0.813014827018122,0.0660340055357849,PA,21.007326007326
59931.0,0.65876052027544,0.166089965397924,0.794331395348837,0.0276961812840957,OH,23.0
17316.0,0.781229773462783,0.238970588235294,0.690095846645367,0.0927221833449965,NC,22.8876678876679
92355.0,0.778342137342544,0.212631578947368,0.854277527629963,0.0336496980155306,TX,22.3260073260073
29141.0,0.494356659142212,0.41649377593361,0.321543408360129,0.151881720430108,KY,19.8
50829.0,0.450762257931603,0.797927461139896,0.559447004608295,0.0780487804878049,MA,16.050061050061
118563.0,0.860215053763441,0.718954248366013,0.827160493827161,0.0691144708423326,NY,18.003663003663
28899.0,0.389064143007361,0.493958777540867,0.713487629688747,0.12125,TN,19.0
34367.0,0.50629944330501,0.867313915857605,0.516696750902527,0.0813377374071016,TX,16.4652014652015
35304.0,0.320634920634921,0.490384615384615,0.598105548037889,0.0813253012048193,MI,17.3
36149.0,0.341595662277304,0.264150943396226,0.586919104991394,0.0654028436018957,PA,20.5433455433455
58809.0,0.637048192771084,0.694347522679693,0.43190770962296,0.108458046073651,GA,16.6117216117216
38864.0,0.529953917050691,0.991847826086957,0.639684106614018,0.0951068228807719,GA,18.0769230769231
81224.0,0.874955468471678,0.106925880923451,0.868049010367578,0.0340642129992169,OH,23.0
101086.0,0.809103260869565,0.0950035186488389,0.7312,0.0201492537313433,PA,24.7191697191697
47362.0,0.424418604651163,0.43298969072165,0.83423702556158,0.0793768545994065,KY,18.4
57298.0,0.824591573516767,0.401405700898087,0.672985781990521,0.0805892547660312,TX,21.2026862026862
88684.0,0.6775,0.302980132450331,0.758589511754069,0.0651959170233783,IL,21.6
22839.0,0.408415841584158,0.872679045092838,0.343321917808219,0.159695817490494,NY,15.5860805860806
56875.0,0.777628635346756,0.0915841584158416,0.828309305373526,0.0244487056567593,PA,23.4737484737485
45898.0,0.562528841716659,0.317241379310345,0.86672879776328,0.0698254364089776,IL,19.9
63818.0,0.467908082408875,0.23899913718723,0.697720515361744,0.115269461077844,NJ,20.4456654456654
26394.0,0.474178403755869,0.737541528239203,0.251404494382022,0.257822277847309,NJ,19.029304029304
103050.0,0.805806938159879,0.158474965548921,0.909727626459144,0.0434782608695652,GA,21.7399267399267
47011.0,0.496280868789051,0.311557788944724,0.667715544367527,0.0651864503273555,WI,19.8
44118.0,0.486180014174344,0.3886925795053,0.570536828963795,0.0209380234505863,TX,19.8351648351648
36046.0,0.327536231884058,0.51702786377709,0.402138157894737,0.146457441749881,TX,19.5909645909646
21913.0,0.386964618249534,0.978978978978979,0.177958015267176,0.349729053772405,IL,15.4
104761.0,0.912150089338892,0.0656538252848616,0.860800744878957,0.047244094488189,TX,24.4017094017094
45176.0,0.586332389809947,0.304878048780488,0.531893004115226,0.0767543859649123,WI,21.7
29973.0,0.337985023825732,0.448739495798319,0.378059071729958,0.225269343780607,GA,19.6642246642247
29784.0,0.194729136163982,0.859649122807018,0.603423680456491,0.140515222482436,TX,16.5873015873016
55303.0,0.825794894760412,0.923828125,1.0,0.0420906567992599,MO,15.6
39740.0,0.366774541531823,0.268221574344023,0.731066460587326,0.0292553191489362,TX,19.6398046398046
34876.0,0.349531412703922,0.721669980119284,0.528044466902476,0.116126683654896,TX,18.3943833943834
71735.0,0.687343043696635,0.150090415913201,0.621563342318059,0.0788521823004582,MA,22.1062271062271
59866.0,0.682039623254303,0.554699537750385,0.594721960414703,0.0464406779661017,TX,19.2979242979243
139408.0,0.911335578002245,0.0590863952333664,0.941084053417125,0.0397842211732974,TX,23.2539682539683
25625.0,0.322818791946309,0.674308300395257,0.28673835125448,0.230019493177388,FL,17.5641025641026
52870.0,0.633551457465794,0.169230769230769,0.805379746835443,0.0623281393217232,PA,22.7167277167277
62298.0,0.509244242620824,0.284242424242424,0.74894336432798,0.0936967632027257,GA,20.030525030525
50000.0,0.512119967132293,0.216696269982238,0.686290003951007,0.0921601334445371,IN,20.015873015873
31424.0,0.43692710606722,0.87964989059081,0.290490341753343,0.158559401309635,NY,15.8058608058608
97121.0,0.826783867631851,0.124047124047124,0.883408071748879,0.0273646638905413,MO,22.1
41389.0,0.366447034972124,0.56350626118068,0.665148063781321,0.087956698240866,MO,20.6
35268.0,0.494845360824742,0.188552188552189,0.326216908625107,0.105456212746447,IN,20.2918192918193
36048.0,0.404594594594595,0.76851492826677,0.518465909090909,0.19726678550208,FL,17.1978021978022
70250.0,0.682661171622019,0.197934595524957,0.775656324582339,0.0959949141767324,MI,21.1
67564.0,0.888853804862646,0.607536764705882,0.73791170287316,0.00738396624472574,TN,17.0
96897.0,0.895086321381142,0.0650485436893204,0.735260115606936,0.0988013076643662,NJ,24.3772893772894
59427.0,0.639270771069934,0.354219948849105,0.678660669665167,0.0527983104540655,GA,19.5421245421245
101250.0,0.794853963838665,0.0482093663911846,0.963350785340314,0.0775305096913137,PA,24.0598290598291
49891.0,0.466346153846154,0.309278350515464,0.798245614035088,0.123559539052497,PA,20.6654456654457
43904.0,0.493848857644991,0.268608414239482,0.569097888675624,0.0706880301602262,OH,21.0
63377.0,0.626764886433395,0.182174338883448,0.594709494567785,0.0342242503259452,MO,21.8
55495.0,0.621509824198552,0.282850779510022,0.546511627906977,0.102463405926455,PA,19.957264957265
30139.0,0.367719644619941,0.637362637362637,0.438036809815951,0.208805031446541,NC,16.953601953602
63958.0,0.662128712871287,0.276841171251109,0.737883283877349,0.0278951817413356,IN,20.7094017094017
33449.0,0.120884773662551,0.957142857142857,0.687414500683995,0.210234278668311,IL,16.8
74135.0,0.87940935192781,0.0294117647058824,0.756190476190476,0.0635551142005958,OH,25.0
76265.0,0.746184989099969,0.0951242829827916,0.798580786026201,0.0368055555555556,IN,23.1172161172161
67440.0,0.47953216374269,0.213114754098361,0.851772287862513,0.0476190476190476,PA,22.0573870573871
21190.0,0.361454545454545,0.810810810810811,0.382165605095541,0.207063711911357,NY,16.978021978022
47479.0,0.611660415956359,0.35675306957708,0.732954545454545,0.0862884160756501,WI,22.6
84352.0,0.739847715736041,0.083088543852287,0.914184397163121,0.0559315995724973,IL,24.0
68661.0,0.635181745821173,0.230333097094259,0.729468599033816,0.101413133832086,MA,21.9108669108669
38656.0,0.683111954459203,0.356589147286822,0.735966735966736,0.0372914622178607,WA,21.4957264957265
57431.0,0.64635761589404,0.208250497017893,0.654164637116415,0.0420582706766917,GA,23.0586080586081
72083.0,0.639952153110048,0.357329160146062,0.820744081172492,0.0497470489038786,TX,22.1062271062271
47740.0,0.778764335923049,0.994094488188976,0.4,0.0755813953488372,NY,18.0769230769231
66458.0,0.749038461538462,0.425143629604596,0.940677966101695,0.0703125,IL,19.7
36429.0,0.467144060657119,0.649848254931715,0.514033680834002,0.149464668094218,GA,19.9328449328449
84464.0,0.698782608695652,0.105868118572293,0.798898071625344,0.0255138199858257,WI,23.2
26636.0,0.507062146892655,0.40273396424816,0.138728323699422,0.243264659270998,FL,21.9352869352869
54737.0,0.571319603356217,0.327935222672065,0.517241379310345,0.058848433530906,OH,21.0
155078.0,0.876344086021505,0.0350431691213814,0.93558282208589,0.0476190476190476,NJ,24.0842490842491
24583.0,0.376288659793814,0.866141732283465,0.24052377670572,0.145261617270399,NY,15.1953601953602
76061.0,0.858860759493671,0.0569675723049956,0.831111111111111,0.0724441435341909,WI,25.5
38153.0,0.554905782975958,0.745119305856833,0.328399629972248,0.134754211069096,NJ,17.954822954823
55087.0,0.658587257617729,0.315338474721508,0.736332179930796,0.16403785488959,TN,18.6
82178.0,0.786533816425121,0.373498111912118,0.794202898550725,0.0658914728682171,FL,20.8608058608059
42367.0,0.416630004399472,0.888429752066116,0.656089193825043,0.1288532675709,OH,21.0
23103.0,0.328524768644529,0.717563291139241,0.738399462004035,0.111702127659574,TX,16.1721611721612
52466.0,0.513643254168772,0.281938325991189,0.817444219066937,0.0973288302118514,TN,18.9
84386.0,0.840922890103218,0.0920920920920921,0.890835579514825,0.0503355704697987,NJ,22.5946275946276
53523.0,0.483160621761658,0.344195519348269,0.624497991967871,0.160700685453161,IL,20.3
74826.0,0.65327564894932,0.210526315789474,0.964766839378238,0.0763065084963129,MA,21.9352869352869
80511.0,0.822178217821782,0.0643753409710856,0.862509391435011,0.0898152127202407,NC,23.1318681318681
39635.0,0.45360824742268,0.601328903654485,0.77112676056338,0.16137339055794,OH,19.0
70058.0,0.579789894947474,0.327868852459016,0.779541446208113,0.0747540983606557,TX,20.2503052503052
76759.0,0.642315644383184,0.35796766743649,0.912698412698413,0.0607315389924086,NJ,18.2722832722833
53500.0,0.536111111111111,0.522491349480969,0.626139817629179,0.0264496439471007,PA,20.1037851037851
88257.0,0.740751614797416,0.130769230769231,0.864900662251656,0.0526315789473684,IL,22.9
43507.0,0.467188440698374,0.228571428571429,0.752486187845304,0.0694259012016021,MO,18.7
63861.0,0.486564576711933,0.186781609195402,0.790069138906348,0.132563942607611,IN,21.3443223443223
51398.0,0.646994134897361,0.221311475409836,0.708393632416787,0.0493552690084482,IN,20.2356532356532
42065.0,0.518134715025907,0.313575525812619,0.665354330708661,0.109535452322738,MI,20.1
47098.0,0.612105263157895,0.164251207729469,0.82875605815832,0.120813397129187,TX,21.6178266178266
33025.0,0.504280155642023,0.472247497725205,0.736448598130841,0.103266596417281,GA,20.7631257631258
36341.0,0.443779108449767,0.426356589147287,0.570796460176991,0.111970534069982,OH,19.0
64469.0,0.565693430656934,0.435028248587571,0.758293838862559,0.0246113989637306,OH,22.0
31602.0,0.386426592797784,0.463137996219282,0.680213903743315,0.123602892833662,TN,19.2
42028.0,0.602251978088862,0.454869358669834,0.51056338028169,0.19139993533786,NC,18.5653235653236
56133.0,0.612351805900193,0.615452930728242,0.642706131078224,0.0410504074856625,TX,18.9316239316239
48443.0,0.344974446337308,0.318181818181818,0.832490974729242,0.0833737275811924,OH,20.0
36188.0,0.49155069582505,0.389024390243902,0.544378698224852,0.19368520263902,TN,19.7
41922.0,0.488476953907816,0.320561941251596,0.528279181708785,0.0956256358087487,IL,19.5
94688.0,0.6721044045677,0.178285714285714,0.891402714932127,0.0495495495495495,MI,21.8
75320.0,0.842105263157895,0.0712328767123288,0.810975609756098,0.0663716814159292,OH,25.0
42529.0,0.559268600252207,0.433164128595601,0.807556080283353,0.0889070146818923,NC,20.2014652014652
49940.0,0.439918533604888,0.26551724137931,0.775401069518717,0.056477093206951,PA,21.0561660561661
33488.0,0.897406340057637,0.162576687116564,0.602564102564103,0.0512143611404435,WI,24.9
113277.0,0.715549215406562,0.0937081659973226,0.794235924932976,0.0843944329286349,NJ,23.034188034188
32387.0,0.345294117647059,0.409282700421941,0.537331701346389,0.139419674451522,KY,18.9
87037.0,0.770698051948052,0.0537065052950076,0.906919275123559,0.0894206549118388,MA,23.4981684981685
60927.0,0.636363636363636,0.192073170731707,0.870967741935484,0.0423921271763815,MI,20.8
51198.0,0.740157480314961,0.466711956521739,0.826530612244898,0.137478108581436,FL,20.3724053724054
29127.0,0.389544150462225,0.99234693877551,0.243079000675219,0.121361213612136,GA,18.028083028083
39545.0,0.456896551724138,0.627249357326478,0.608775137111517,0.0213392200147167,NC,18.1501831501831
38851.0,0.433850364963504,0.257604562737643,0.168253968253968,0.130797290255341,FL,21.1294261294261
44334.0,0.38074398249453,0.443349753694581,0.864332603938731,0.100334448160535,WA,20.3479853479853
58860.0,0.929765886287625,0.0380116959064327,0.735416666666667,0.0427027027027027,OH,25.0
71844.0,0.561676082862524,0.142201834862385,0.69183922046285,0.0962085308056872,MA,21.6422466422466
51287.0,0.494446912483341,0.474216380182002,0.696145124716553,0.112648221343874,PA,18.7362637362637
60781.0,0.662304336669233,0.349600336558687,0.819672131147541,0.0605302651325663,TX,21.2515262515263
47109.0,0.811152630066111,0.429200293470286,0.414261094355881,0.123152709359606,GA,18.8827838827839
28810.0,0.45135406218656,0.826923076923077,0.361963190184049,0.305732484076433,MI,13.4
36250.0,0.45929018789144,0.44640434192673,0.569991617770327,0.0630068621334997,TX,20.4945054945055
53184.0,0.557702630166398,0.28719723183391,0.695424836601307,0.0848849945235487,IL,19.7
50000.0,0.68705035971223,0.691169671752196,0.517412935323383,0.13193588162762,IN,19.6764346764347
88198.0,0.559246309246309,0.1984,0.833419823559938,0.0647425897035881,MA,21.1294261294261
43586.0,0.494316915533764,0.711789099526066,0.687717265353418,0.132776230269266,GA,18.3455433455433
50739.0,0.373791621911923,0.452631578947368,0.553511705685619,0.119109102646869,DE,15.996336996337
70910.0,0.641606591143151,0.0492307692307692,0.730243161094225,0.0486274509803922,OH,24.0
77944.0,0.722148833113166,0.269818181818182,0.826478149100257,0.0900692840646651,OH,22.0
15492.0,0.415716096324461,0.191231343283582,0.115702479338843,0.186520376175549,PA,21.6666666666667
22318.0,0.43122035360069,0.419894366197183,0.557251908396947,0.18436754176611,TN,19.0
39423.0,0.514936708860759,0.436363636363636,0.745070422535211,0.0725964682799215,NC,20.958485958486
42905.0,0.428366075706756,0.248062015503876,0.787650602409639,0.0508646998982706,OH,22.0
31209.0,0.547159699892819,0.451327433628319,0.334200260078023,0.0847222222222222,IN,21.9084249084249
63555.0,0.848151062155783,0.092896174863388,0.8369384359401,0.0552193645990923,IL,23.3
56084.0,0.526401036605118,0.151724137931034,0.857908847184987,0.0442008486562942,OH,22.0
83636.0,0.66191904047976,0.478031634446397,0.86,0.049740932642487,NY,19.1025641025641
23414.0,0.345672291780076,0.564411492122336,0.321752265861027,0.130309575233981,PA,18.003663003663
51967.0,0.5009269558769,0.735849056603774,0.264963012777404,0.140769230769231,TN,15.7
47849.0,0.531101989264288,0.33048433048433,0.659558823529412,0.0861352474499433,IN,21.4664224664225
32809.0,0.504809542131589,0.4771714922049,0.270663033605813,0.0675844806007509,NC,20.8363858363858
61304.0,0.503178235443682,0.299772899318698,0.792837465564738,0.0761441879303362,GA,20.2258852258852
48703.0,0.522325581395349,0.267657992565056,0.774425287356322,0.0654494382022472,TX,21.3247863247863
28304.0,0.342919153553988,0.654761904761905,0.6325,0.170802077322562,NJ,17.8571428571429
45934.0,0.552228571428571,0.415116279069767,0.400334448160535,0.0912328767123288,GA,20.8119658119658
26708.0,0.39341494301393,0.419618528610354,0.617894736842105,0.164556962025316,IN,20.2087912087912
48576.0,0.468271334792123,0.355716878402904,0.720430107526882,0.107108081791626,PA,19.2490842490842
70594.0,0.640184520758585,0.379737045630317,0.702734839476813,0.0440944881889764,WA,20.7142857142857
39511.0,0.409405255878285,0.427956989247312,0.372093023255814,0.121141975308642,IN,20.3333333333333
108736.0,0.922141119221411,0.990936555891239,0.901743264659271,0.0418704754451184,NY,16.3675213675214
78393.0,0.8,0.142351274787535,0.56935817805383,0.0523731587561375,PA,24.0598290598291
60625.0,0.63036303630363,0.260162601626016,0.539748953974895,0.0996119016817594,FL,22.0818070818071
74779.0,0.802623732856291,0.0936243538196439,0.801980198019802,0.0395444479595065,WI,24.4
53929.0,0.760898282694848,0.290718038528897,0.566137566137566,0.00694444444444444,NC,22.4236874236874
51944.0,0.611849390919158,0.229777256740914,0.697530864197531,0.0818385650224215,WI,22.1
48243.0,0.536818008393743,0.99171270718232,0.735227272727273,0.0582220367278798,NY,17.5885225885226
72094.0,0.695085255767302,0.165374677002584,0.771055179090029,0.0552318216366861,WI,23.3
45733.0,0.793430335097002,0.850357839947951,0.489558232931727,0.13831915957979,GA,16.5873015873016
32932.0,0.524176594253679,0.816625916870416,0.462162162162162,0.0846153846153846,OH,19.0
31590.0,0.535294117647059,0.417582417582418,0.395604395604396,0.103280141843972,PA,21.1050061050061
87426.0,0.724919093851133,0.106078665077473,0.852,0.0280818657782009,IN,22.4383394383394
29135.0,0.440178571428571,0.187861271676301,0.241545893719807,0.226935312831389,NC,21.1538461538462
33171.0,0.673428798727128,0.603217158176944,0.527522935779816,0.0364650364650365,KY,16.6
62411.0,0.537196554424432,0.677894736842105,0.313253012048193,0.0955816050495942,NY,16.2454212454212
42344.0,0.397102897102897,0.477638640429338,0.722303562713519,0.0556509790450017,KY,18.0
62396.0,0.495652173913044,0.0655270655270655,0.921658986175115,0.0421010425020048,OH,23.0
105288.0,0.770995670995671,0.138324873096447,0.896094503375121,0.024197230254147,TX,23.0830280830281
75237.0,0.871217215870881,0.308250226654578,0.583190394511149,0.0713757396449704,FL,21.6178266178266
48000.0,0.487103174603175,0.242152466367713,0.654589371980676,0.0943060498220641,OH,21.0
34381.0,0.668879668049792,0.444444444444444,0.46969696969697,0.0627580511973576,MO,18.1
47401.0,0.454623287671233,0.303939962476548,0.519402985074627,0.10550250113688,PA,21.9352869352869
55000.0,0.812364760432767,0.224489795918367,0.820428336079077,0.0562695380340396,GA,19.9328449328449
40326.0,0.365191740412979,0.41343669250646,0.669753086419753,0.0942712110224801,PA,19.2735042735043
25987.0,0.4989816700611,0.671328671328671,0.083969465648855,0.288732394366197,MI,14.9
45000.0,0.394978567054501,0.514603616133519,0.6284046692607,0.142295597484277,NJ,18.3943833943834
41250.0,0.560087799524419,0.665254237288136,0.548431575318856,0.181747723309436,GA,18.1257631257631
60938.0,0.756963575145393,0.319196428571429,0.547683923705722,0.0600796235975389,WA,23.2539682539683
32010.0,0.330683624801272,0.572727272727273,0.581497797356828,0.0734312416555407,MO,20.5
26434.0,0.253295668549906,0.469529085872576,0.443438914027149,0.209055338177753,NC,20.2503052503052
42308.0,0.485714285714286,0.243654822335025,0.602409638554217,0.0220517737296261,TX,22.5702075702076
57882.0,0.648165569143932,0.997725549658832,0.8,0.0835140997830803,GA,17.002442002442
46083.0,0.474141677531508,0.290529695024077,0.635238095238095,0.0594847775175644,WI,22.1
77695.0,0.815369586453924,0.209645669291339,0.723783413296779,0.0586552217453505,NC,22.3260073260073
41203.0,0.541147602869007,0.638595400870106,0.576235541535226,0.102003270645953,TX,17.5396825396825
79722.0,0.837745098039216,0.0945829750644884,0.846327683615819,0.0682196339434276,MA,23.0586080586081
41938.0,0.61437908496732,0.342857142857143,0.74216380182002,0.0389922015596881,NC,21.7155067155067
45705.0,0.402588555858311,0.316091954022989,0.607734806629834,0.0733438485804416,PA,20.8119658119658
46794.0,0.619974874371859,0.759124087591241,0.723568281938326,0.0813397129186603,TN,15.2
48385.0,0.717647058823529,0.155339805825243,0.696356275303644,0.0751043115438109,WI,22.9
89595.0,0.826711345141216,0.0643478260869565,0.838271604938272,0.0687936191425723,MA,26.2820512820513
32094.0,0.431247144814984,0.860349127182045,0.737556561085973,0.0740318906605923,NY,16.5628815628816
57426.0,0.537837837837838,0.145374449339207,0.85049504950495,0.105871474803514,MI,19.5
53539.0,0.486213687838503,0.534436191762323,0.710180915218163,0.0994736842105263,TX,20.5433455433455
44063.0,0.577916295636687,0.353968253968254,0.705583756345178,0.223901098901099,FL,22.8388278388278
36481.0,0.431626056688215,0.790262172284644,0.357206012378426,0.193743693239152,NY,17.1489621489621
39561.0,0.43258694616484,0.447698744769874,0.673036093418259,0.136516853932584,MI,20.1
54096.0,0.721953837895867,0.434675431388661,0.700365408038977,0.0532734274711168,NC,21.8376068376068
120262.0,0.881721890277023,0.0683875293328864,0.866426756985605,0.0505952380952381,IN,23.4200244200244
46604.0,0.533803644914756,0.240940254652302,0.505821474773609,0.033993399339934,IN,20.9218559218559
57019.0,0.572823901177822,0.478734439834025,0.727598566308244,0.067494963062458,FL,19.1758241758242
30716.0,0.472602739726027,0.281818181818182,0.565157750342936,0.0855614973262032,PA,21.1782661782662
15735.0,0.346666666666667,0.78391959798995,0.068,0.344771241830065,NJ,16.7582417582418
58625.0,0.564528301886792,0.189003436426117,0.454621149042465,0.112084063047285,NJ,20.9096459096459
43365.0,0.291423570595099,0.63929889298893,0.459354838709677,0.0994690265486726,KY,16.4
66106.0,0.63558920965452,0.357398141529664,0.716508210890233,0.027681660899654,TX,23.7423687423687
40887.0,0.380083420229406,0.353383458646617,0.657068062827225,0.0779753761969904,PA,19.8840048840049
121477.0,0.91869483819203,0.230896460469732,0.886457717327025,0.0944606413994169,TX,24.2307692307692
26598.0,0.533703961084086,0.555618615209989,0.317985611510791,0.311148086522463,IL,16.5
49858.0,0.556631578947368,0.382513661202186,0.55543358946213,0.0687350835322196,OH,22.0
46681.0,0.69317540891145,0.585485854858549,0.708830548926014,0.0656753407682776,NY,20.7875457875458
34740.0,0.40181774695049,0.706806282722513,0.219761499148211,0.193701574606348,NJ,14.5115995115995
42404.0,0.755347996384453,0.324942791762014,0.747211895910781,0.135907335907336,WA,23.5470085470085
73750.0,0.60539629005059,0.72202166064982,0.532258064516129,0.132166566083283,NY,15.9279609279609
41875.0,0.516022620169651,0.536945812807882,0.586914688903143,0.0919595570534425,TX,18.9316239316239
58750.0,0.52116850127011,0.257142857142857,0.841656516443362,0.133802816901408,TX,21.8376068376068
54583.0,0.484335309060119,0.914600550964187,0.572207084468665,0.11615925058548,NY,15.5128205128205
41080.0,0.679744525547445,0.990904226859283,0.595320623916811,0.0494889725658956,TX,18.1501831501831
45957.0,0.607657472210786,0.270181219110379,0.672806067172264,0.111429595127195,OH,21.0
56891.0,0.501866445458316,0.24869109947644,0.755368814192344,0.120199501246883,MI,20.1
41856.0,0.41557342361405,0.722388059701493,0.581447963800905,0.0384241245136187,GA,19.004884004884
43225.0,0.588725913143515,0.48854041013269,0.561297416162727,0.142333333333333,FL,20.8363858363858
40526.0,0.506685432793807,0.770025839793282,0.219435736677116,0.128813559322034,NY,16.1965811965812
27031.0,0.446633825944171,0.792682926829268,0.110599078341014,0.237529691211401,IL,14.5
49375.0,0.462558717877867,0.912951167728238,0.553996339231239,0.113576642335766,IL,15.7
49808.0,0.287585776668746,0.882222222222222,0.475866757307954,0.104553119730185,LA,16.6
45089.0,0.300893132121959,0.298245614035088,0.607253086419753,0.0658783783783784,LA,21.6
